smiles,logS,weight
Brc1ccc(Br)c(Br)c1,-4.808,1
Brc1ccc(Br)cc1,-4.0717,1
Brc1ccc(I)cc1,-4.452,1
Brc1ccc2c(c1)Sc1ccccc1N2,-6.1119,1
Brc1ccc2ccccc2c1,-4.4001,1
Brc1cccc(Br)c1,-3.5435,1
Brc1cccc(Br)c1Br,-5.0402,1
Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,-2.82,1
Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,-3.96,1
Brc1cccc2ccccc12,-4.3468,1
Brc1ccccc1,-2.56856,1
Brc1ccccc1Br,-3.5,1
Brc1ccccn1,-0.8806,1
C#CC,-1.0417,1
C#CC#C,-0.7241,1
C#CC(C)(C)C,-2.61356,1
C#CC(C)(C)N,1.03166,1
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,-4.2324,1
C#CC(C)(C)O,1.07511,1
C#CC(C)(CC)OC(N)=O,-0.9456,1
C#CC(C)(O)CC,0.016732,1
C#CC(C)(O)CC(C)C,-1.0366,1
C#CC(C)(O)CC/C=C(\C)CC,-2.30277,1
C#CC(C)(O)CCC=C(C)C,-1.77208,1
C#CC(C)(O)CCCC(C)CCCC(C)C,-4.95306,1
C#CC(C)N(C(=O)CCl)c1ccccc1,-2.6468,1
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.8971,1
C#CC(C)OC(=O)Nc1cccc(Cl)c1,-2.6172,1
C#CC(O)CCC,-0.4121,1
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,-6.3931,1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-5.66,1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,-4.57,1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.63,1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,-5.19,1
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,-5.51,1
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.47,1
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,-5.49,1
C#CC1(O)CCCCC1,-0.704896,1
C#CC1(OC(=O)C(C)(C)C)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-7.16,1
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-6.89,1
C#CC1(OC(=O)c2ccc(-c3ccccc3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-8.11,1
C#CC1(OC(=O)c2ccc(Oc3ccccc3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-6.84,1
C#CC1(OC(=O)c2ccccc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-7.75,1
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.79,1
C#CC1(OC(C)=O)CCCCC1,-2.35222,1
C#CC1(OC(N)=O)CCCCC1,-1.8253,1
C#CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,-2.12,1
C#CC=C,-1.4648,1
C#CCBr,-0.9022,1
C#CCC,-1.2753,1
C#CCC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)OC,-1.45,1
C#CCC1=C(C)C(OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,-4.5746,1
C#CCCC,-1.6374,1
C#CCCCC,-2.36,1
C#CCCCC#C,-1.747,1
C#CCCCCC,-3.0099,1
C#CCCCCCC,-3.662,1
C#CCCCCCC#C,-2.983,1
C#CCCCCCCC,-4.094,1
C#CCN(C)[C@H](C)Cc1ccccc1,-2.51,1
C#CCN(CC)CC,-0.602013,1
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,-5.2966,1
C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O,-3.5321,1
C#CCO,1.25132,1
C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,-4.7239,1
C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,-5.15,1
C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,-4.9417,1
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,-5.8457,1
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-5.9648,1
C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl,-4.3251,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-4.6271,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-5.2567,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-5.6576,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,-4.4192,1
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-4.8041,1
C#Cc1ccccc1,-2.3502,1
C(/C=C/c1ccccc1)=NCCCCCCN=C/C=C/c1ccccc1,-3.89374,1
C(=C/CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)\CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1,-7.02513,1
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-4.2,1
C(=C/c1ccccc1)\c1ccccc1,-5.7905,1
C(CCOCC1CO1)COCC1CO1,-0.560814,1
C/C(=C/C(=O)O)C(=O)O,0.7795,1
C/C(=C\C(=O)O)C(=O)O,-0.694,1
C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O,-4.4255,1
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,-4.86174,1
C/C(=C\N=O)NO,-0.3462,1
C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,-3.1959,1
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,-3.7248,1
C/C(Br)=C/C(=O)O,-0.6,1
C/C(C=O)=C/c1ccccc1,-2.47472,1
C/C(Cl)=C/Cl,-1.6138,1
C/C(Cl)=C\C(=O)O,-0.605,1
C/C(I)=C/C(=O)O,-1.16,1
C/C(N=O)=C(\C)NO,-2.2868,1
C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4[C@@]2(C[C@@]2(O)[C@@H]5CN6C[C@@H](C)CC[C@H]6[C@@](C)(O)[C@@]5(O)[C@@H](O)C[C@@]42O)O[C@]13O,-3.0163,1
C/C=C(/CCCC)C(=O)NC(N)=O,-2.7883,1
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-4.948,1
C/C=C(\C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,-1.1031,1
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,-5.79179,1
C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@@H]5OC=C[C@@]54O)[C@@H]4[C@@](O)(C(=O)OC)OC[C@@]14[C@@H]32,-3.4428,1
C/C=C(\C)C=O,-0.527,1
C/C=C(\Cl)C(=O)O,0.9189,1
C/C=C/C,-1.93947,1
C/C=C/C#N,-0.4287,1
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,-3.00525,1
C/C=C/C(=O)C1C(C)=CCCC1(C)C,-3.13786,1
C/C=C/C(=O)C1C(C)C=CCC1(C)C,-3.39637,1
C/C=C/C(=O)O,0.0381751,1
C/C=C/C(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)CC(C)(C)C,-4.9595,1
C/C=C/C(C)O,0.0152,1
C/C=C/C(CCC)(C(=O)O)C(CCC)(CCC)C(=O)O,-3.49536,1
C/C=C/C(O)CC,-0.4198,1
C/C=C/C=C/C(=O)O,-1.77,1
C/C=C/C=O,0.32,1
C/C=C/CC,-2.5449,1
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-4.64,1
C/C=C/CC1(C/C=C/C)C(=O)NC(=O)NC1=O,-2.1973,1
C/C=C/CCC,-3.2262,1
C/C=C/CCC1CCCC(=O)O1,-1.48873,1
C/C=C/CCCC,-3.816,1
C/C=C/CCl,-1.9569,1
C/C=C/OC1CCC(O/C=C/C)CC1,-3.90373,1
C/C=C/c1ccc(O)c(OC)c1,-2.36474,1
C/C=C/c1ccc(OC)c(OC)c1,-2.77823,1
C/C=C/c1ccc(OC)cc1,-3.12554,1
C/C=C/c1ccc(OCC(=O)[O-])c(OC)c1,-1.5826,1
C/C=C1\CC2C=CC1C2,-3.1768,1
C/C=C\C,-1.9302,1
C/C=C\C(=O)O,1.065,1
C/C=C\C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@@]21CO1,-2.9196,1
C/C=C\C=O,0.412016,1
C/C=C\CC,-2.5384,1
C/C=C\CO,0.3621,1
C/C=C\COCN(C(=O)CCl)c1c(CC)cccc1CC,-4.0287,1
C/C=N/O,0.495819,1
C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1,-6.59193,1
C1=CC2C3C=CC(C3)C2C1,-3.82022,1
C1=CC2CCC1C2,-2.84772,1
C1=CC=CCC=C1,-2.1721,1
C1=CCC(C2OCC3(CO2)COC(C2CC=CCC2)OC3)CC1,-5.23974,1
C1=CCC=C1,-1.565,1
C1=CCC=CC1,-2.0587,1
C1=CCCC1,-2.10491,1
C1=CCCCC1,-2.71047,1
C1=CCCCCC1,-3.18,1
C1=CC[C@@H](c2cccnc2)NC1,0.7953,1
C1=COCCC1,-1.0384,1
C1=C\CC/C=C/CC/C=C\CC/1,-5.36516,1
C1=C\CC/C=C\CC/1,-2.96598,1
C1=C\CCCCCC/1,-3.77034,1
C1=Cc2cccc3cccc1c23,-3.9756,1
C1=NC=NC2N=C(c3ccccc3)N=C12,-3.07,1
C1CC(COCC2CO2)CCC1COCC1CO1,-1.8358,1
C1CC(N2CCOCC2)CCN1,-2.90272,1
C1CC2C3CC(C2C1)C1(CCCO1)C3,-5.94156,1
C1CCC(NCCNC2CCCCC2)CC1,-0.98,1
C1CCC2CCCCC2C1,-4.14068,1
C1CCCC1,-2.64,1
C1CCCCC1,-3.1,1
C1CCCCCC1,-3.5149,1
C1CCCCCCC1,-4.1524,1
C1CCCCCCCCCCC1,-7.02203,1
C1CCCNCC1,-0.49,1
C1CCN2CC3CC(CN4CCCCC34)C2C1,-1.89,1
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,-1.8871,1
C1CCNC1,1.15,1
C1CCNCC1,1.06982,1
C1CCOC1,0.56,1
C1CCOCC1,-0.031,1
C1CCOCOC1,0.41079,1
C1CCSC1,-1.18192,1
C1CC[C@@H]2CCCN[C@H]2C1,-1.0831,1
C1CN(SSN2CCOCC2)CCO1,-3.25963,1
C1CN1,1.36584,1
C1CN2CCN1CC2,0.6033,1
C1CNCCN1,1.0648,1
C1CNCCNCCNCCN1,-0.0310204,1
C1CO1,1.356,1
C1COC1,1.236,1
C1COC2(C1)CCCO2,-0.1078,1
C1COCCN1,1.0599,1
C1COCCO1,1.05499,1
C1COCO1,1.1303,1
C1CSCCS1,-1.6029,1
C1N2CN3CN1CN(C2)C3,0.792403,1
C1NNCN2CNNCN12,-0.0128,1
C1OC1C1CO1,1.065,1
C1OCOCO1,0.371717,1
C1O[C@@H]1[C@@H]1CO1,1.065,1
C1O[C@@H]1[C@H]1CO1,1.065,1
C1O[C@H]1[C@H]1CO1,1.065,1
C=C(Br)C(F)(F)F,-2.23859,1
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,-2.65,1
C=C(C#N)C(=O)OCC,-6.71714,1
C=C(C(=O)O)c1ccccc1,-2.0568,1
C=C(C)C,-2.32907,1
C=C(C)C#N,-0.406709,1
C=C(C)C(=C)C,-2.4014,1
C=C(C)C(=O)C(=CC(=O)O)OC,-0.9299,1
C=C(C)C(=O)NC(C)C,-0.620143,1
C=C(C)C(=O)NCNC(=O)C(=C)C,-1.18924,1
C=C(C)C(=O)NCOC,0.791965,1
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.4325,1
C=C(C)C(=O)O,0.0562734,1
C=C(C)C(=O)OC,-0.8,1
C=C(C)C(=O)OC(=O)C(=C)C,-0.19676,1
C=C(C)C(=O)OC(C)(C)C,-2.48638,1
C=C(C)C(=O)OC(C)CO,-0.0449315,1
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,-4.5986,1
C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,-4.54422,1
C=C(C)C(=O)OC1CCCCC1,-3.08856,1
C=C(C)C(=O)OCC,-1.3251,1
C=C(C)C(=O)OCC(C)C,-2.039,1
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,-4.22623,1
C=C(C)C(=O)OCC(CC)CCCC,-4.80597,1
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.04597,1
C=C(C)C(=O)OCC(F)(F)F,-2.26848,1
C=C(C)C(=O)OCC1CCCO1,-0.952455,1
C=C(C)C(=O)OCC1CO1,-0.453789,1
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.05817,1
C=C(C)C(=O)OCCCC,-2.54437,1
C=C(C)C(=O)OCCCCCC,-3.75542,1
C=C(C)C(=O)OCCCCCCCC(C)C,-6.05595,1
C=C(C)C(=O)OCCCCCCCCCCCC,-8.40554,1
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,-8.52966,1
C=C(C)C(=O)OCCCCCCCCCCCCOC(=O)C(=C)C,-7.48422,1
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,-6.35021,1
C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,-4.04366,1
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,-2.96902,1
C=C(C)C(=O)OCCCOc1ccc(C(C)(C)c2ccc(OCCCOC(=O)C(=C)C)cc2)cc1,-7.45648,1
C=C(C)C(=O)OCCN(C)C,0.502482,1
C=C(C)C(=O)OCCN1CCNC1=O,0.702848,1
C=C(C)C(=O)OCCO,-0.114421,1
C=C(C)C(=O)OCCOC(=O)C(=C)C,-2.26131,1
C=C(C)C(=O)OCCOC(=O)CC(C)=O,-1.06368,1
C=C(C)C(=O)OCCOC(=O)CCC(=O)O,-0.706709,1
C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,-4.61992,1
C=C(C)C(=O)OCCOCC,-0.967474,1
C=C(C)C(=O)OCCOCCOCCCC,-2.01595,1
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,-1.90056,1
C=C(C)C(=O)OCCOCCOCCOCC,-0.603011,1
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,-1.41864,1
C=C(C)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C(=C)C)cc2)cc1,-5.3792,1
C=C(C)C(=O)OCCOc1ccccc1,-2.95265,1
C=C(C)C(=O)OCC[N+](C)(C)CCCS(=O)(=O)[O-],0.96274,1
C=C(C)C(=O)OCc1ccccc1,-2.9682,1
C=C(C)C(=O)Oc1ccccc1,-2.49485,1
C=C(C)C(N)=O,0.375391,1
C=C(C)C1(O)[C@H]2OC(=O)[C@@H]1[C@]1(O)[C@H]3O[C@H]3[C@]3(CO3)[C@]1(C)[C@@H]2O,-1.42,1
C=C(C)C1CC=C(C)C(=O)C1,-2.0628,1
C=C(C)C1CC=C(C)C(O)C1,-1.72,1
C=C(C)C1CC=C(C)CC1,-3.8465,1
C=C(C)C1CCC(C)(O)C(O)C1,-0.2311,1
C=C(C)C1CCC(C)C(=O)C1,-2.18,1
C=C(C)C1CCC(C)CC1O,-1.71111,1
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,-4.47,1
C=C(C)C=O,-0.067511,1
C=C(C)CC,-2.7307,1
C=C(C)CC(C)(C)C,-4.68833,1
C=C(C)CCC,-3.033,1
C=C(C)CCO,0.0190679,1
C=C(C)CCl,-1.8108,1
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.124,1
C=C(C)CO,0.4298,1
C=C(C)Cn1c(N)cc(=O)n(C)c1=O,-0.9895,1
C=C(C)OC,1.142,1
C=C(C)OC(C)=O,-0.527751,1
C=C(C)[C@@H]1CC=C(C)C(=O)C1,-2.0608,1
C=C(C)[C@H]1CC=C(C)C(=O)C1,-1.90265,1
C=C(C)[C@H]1CC=C(C)CC1,-4.34684,1
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,-6.2949,1
C=C(C)[C@H]1[C@@H]2C(=O)O[C@H]1[C@@H](O)[C@]1(C)[C@@]2(O)[C@H]2O[C@H]2[C@]12CO2,-1.19,1
C=C(C)c1cccc(C(=C)C)c1,-4.45114,1
C=C(C)c1ccccc1,-3.00808,1
C=C(CC(=O)O)C(=O)O,-0.225028,1
C=C(CC(=O)OC)C(=O)OC,-0.65377,1
C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,-3.2,1
C=C(CC(C)(C)c1ccccc1)c1ccccc1,-6.01184,1
C=C(CC(Cl)(Cl)Cl)c1ccccc1,-4.2822,1
C=C(COC(C)=O)COC(C)=O,-0.779617,1
C=C(Cl)C(Cl)CCl,-2.42445,1
C=C(Cl)C(N)=O,-0.2104,1
C=C(Cl)CCl,-1.7128,1
C=C(Cl)CSC(=S)N(CC)CC,-3.39,1
C=C(Cl)Cl,-1.58858,1
C=C(F)C(F)(F)F,-2.75996,1
C=C(F)F,-0.7061,1
C=C(OC(C)=O)c1ccccc1,-2.1136,1
C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,-3.64334,1
C=C(c1ccccc1)c1ccccc1,-4.4363,1
C=C/C(C)=C/CC=C(C)C,-3.97293,1
C=C/C=C/CC/C=C/CC,-3.34191,1
C=C/C=C\C#N,-0.7221,1
C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O,-4.6168,1
C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,-6.2155,1
C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C)C[C@H](OC(=O)C(C)CO)[C@@H]12,-2.2436,1
C=C1C(O)CC2CC1C2(C)C,-2.09612,1
C=C1C2CCC(C)(OCC)C1CCC2(C)C,-4.7343,1
C=C1C2CCC(C2)C1(C)C,-4.47154,1
C=C1C2CCC3C2C(C)(C)CCCC13C,-4.41276,1
C=C1C=CC(=O)O1,-0.9827,1
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,-6.33726,1
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,-1.84,1
C=C1CC2C(CCC3(C)C2CCC3(OC(C)=O)C(C)=O)C2(C)CCC(=O)C=C12,-6.10779,1
C=C1CCC2CC1C2(C)C,-4.29231,1
C=C1CCOC(C=C(C)C)C1,-2.51042,1
C=C1CCOC1=O,0.1844,1
C=C1CCO[C@]2(C(O)C(C)(O)CO)NC(=O)[C@@]1(O)NC2=O,-0.1971,1
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)C(C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,-1.8406,1
C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,-1.768,1
C=CBr,-1.275,1
C=CC,-1.08,1
C=CC#N,0.1474,1
C=CC(=C)C,-2.02573,1
C=CC(=C)CC/C=C(\C)CCC=C(C)C,-6.31039,1
C=CC(=C)CCC=C(C)C,-4.3861,1
C=CC(=C)CCCC(C)(C)OC(C)=O,-3.59742,1
C=CC(=C)Cl,-2.55093,1
C=CC(=O)CCC,-0.83,1
C=CC(=O)N1CCOCC1,0.850258,1
C=CC(=O)NC(C)(C)CC(C)(C)C,-2.25883,1
C=CC(=O)NCNC(=O)C=C,-0.655243,1
C=CC(=O)NCO,0.8101,1
C=CC(=O)NCOCCCC,-0.653663,1
C=CC(=O)O,0.00596733,1
C=CC(=O)OC,-0.22,1
C=CC(=O)OC(C)(C)C,-1.80459,1
C=CC(=O)OC(C)COCC(C)OC(=O)C=C,-1.6683,1
C=CC(=O)OC(C)COCC(C)OCC(C)OC(=O)C=C,-1.87557,1
C=CC(=O)OC1C=CC2C3CCC(C3)C12,-3.70814,1
C=CC(=O)OC1CC(C)CC(C)(C)C1,-4.03045,1
C=CC(=O)OC1CCC(C(C)(C)C)CC1,-3.53933,1
C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,-4.58309,1
C=CC(=O)OCC,-0.74,1
C=CC(=O)OCC(C)C,-1.80676,1
C=CC(=O)OCC(C)CC,-2.65321,1
C=CC(=O)OCC(C)O,0.8856,1
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,-2.77279,1
C=CC(=O)OCC(CC)(COCC(CC)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,-4.49279,1
C=CC(=O)OCC(CC)CCCC,-4.2832,1
C=CC(=O)OCC1(CC)COCOC1,-1.33305,1
C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,-4.49309,1
C=CC(=O)OCC1CCCO1,-0.295452,1
C=CC(=O)OCCC(C)CCOC(=O)C=C,-2.62143,1
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.35416,1
C=CC(=O)OCCCC,-1.87734,1
C=CC(=O)OCCCCCC(C)C,-4.17066,1
C=CC(=O)OCCCCCCCC(C)C,-5.19991,1
C=CC(=O)OCCCCCCCCCCCC,-4.38091,1
C=CC(=O)OCCCCCCCCCCCCCC,-4.42885,1
C=CC(=O)OCCCCCCCCCCOC(=O)C=C,-4.96088,1
C=CC(=O)OCCCCCCOC(=O)C=C,-2.81934,1
C=CC(=O)OCCCCO,0.841125,1
C=CC(=O)OCCCO,0.885579,1
C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,-3.04954,1
C=CC(=O)OCCCOCC(COCCCOC(=O)C=C)OCCCOC(=O)C=C,-2.55275,1
C=CC(=O)OCCN(C)C,0.224311,1
C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.30875,1
C=CC(=O)OCCO,0.935108,1
C=CC(=O)OCCOC,0.0439417,1
C=CC(=O)OCCOC(=O)NCCCC,-1.63484,1
C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C,-2.68745,1
C=CC(=O)OCCOCCOCC,-0.181251,1
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,-0.500013,1
C=CC(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C=C)cc2)cc1,-5.99948,1
C=CC(=O)OCCOc1ccccc1,-2.56363,1
C=CC(=O)OCCOc1ccccc1-c1ccccc1,-3.95152,1
C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,-2.45142,1
C=CC(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,-7.80608,1
C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,-4.7168,1
C=CC(C#N)OC(C)=O,-0.898694,1
C=CC(C)(C#N)Cc1ccccc1,-3.00062,1
C=CC(C)(C)O,0.351057,1
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,-4.81059,1
C=CC(C)(CCC=C(C)C)OC(=O)CC,-4.38236,1
C=CC(C)(CCC=C(C)C)OC(C)=O,-3.81578,1
C=CC(C)(CCC=C(C)C)OC(C)OCC,-3.9764,1
C=CC(C)(CCC=C(C)C)OC=O,-4.04059,1
C=CC(C)(O)/C=C/C1=C(C)CCCC1(C)C,-3.16415,1
C=CC(C)(O)CC/C=C(\C)CC,-2.40913,1
C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,-3.98535,1
C=CC(C)(O)CCC=C(C)C,-1.9871,1
C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,-4.70865,1
C=CC(C)C,-2.732,1
C=CC(C)C(=O)OCC,-1.57631,1
C=CC(C)CC/C=C(\C)CCC=O,-3.79358,1
