smiles,logS,weight
Brc1ccccc1C1Nc2cccc3cccc(c23)N1,-5.06,1
Brc1ccccc1C=NN1CCCCC1,-5.73,1
Brc1ccccc1C=NNc1ccccn1,-5.96,1
Brc1ccccc1C=NNc1nc2ccccc2o1,-5.8,1
Brc1ccccc1CN1CCC(Cc2ccccc2)CC1,-5.12,1
Brc1ccccc1CN1CCC(N2CCCCCC2)CC1,-3.03,1
Brc1ccccc1C[NH+]1CCC(Cc2ccccc2)CC1,-5.12,1
Brc1ccccc1Cn1cnc2ccccc21,-4.01,1
Brc1ccccc1OCCCCN1CCCCC1,-3.9,1
Brc1ccccc1OCCCC[NH+]1CCCCC1,-3.9,1
Brc1ccccc1OCCCOc1cccc2cccnc12,-5.38,1
Brc1ccccc1OCCN1CCCC1,-3.93,1
Brc1ccccc1OCC[NH+]1CCCC1,-3.93,1
Brc1ccccc1OCC[NH+]1CCOCC1,-3.71,1
Brc1ccsc1-c1csc(-c2ccncc2)n1,-5.08,1
Brc1ccsc1/C=N/Nc1ccccc1,-5.34,1
Brc1ccsc1C=NNc1ccccc1,-5.34,1
Brc1cnc2ccccc2c1N1CCCCC1,-5.38,1
Brc1cnc2nc(SC/C=C/c3ccccc3)[nH]c2c1,-6.06,1
Brc1cnc2nc(SCc3nc4ccccc4[nH]3)[nH]c2c1,-5.48,1
Brc1cnc2nc[nH]c2c1,-3.82,1
Brc1nc(-c2ccccc2)nc(-c2ccccc2)c1Br,-5.99,1
Brc1nc(Br)n(Cc2ccccc2)n1,-4.26,1
C#CC(C)(C)N=C(S)NC1CC2C=CC1C2,-3.92,1
C#CC(C)(C)NC(=O)c1ccc(-c2ccccc2F)cc1,-5.67,1
C#CC(C)(C)NC(=S)NC1CC2C=CC1C2,-3.92,1
C#CC(C)(CC)NC(=O)c1cc2cccc(CC=C)c2oc1=O,-5.59,1
C#CC(C)(CC)NC(=O)c1cc2nc(C3CC3)cc(C(F)(F)F)n2n1,-3.86,1
C#CC(C)OC(=O)Nc1cnccc1C(F)(F)F,-3.86,1
C#CC(CC)(CC)NC(=O)/C=C/C(=O)O,-3.88,1
C#CC(CC)(CC)NC(=O)C=CC(=O)[O-],-3.88,1
C#CC(CC)(CC)NC(=O)c1ccc(Br)s1,-4.21,1
C#CC(CC[NH+]1CCCCC1)(OC)c1ccccc1,-3.98,1
C#CC1(NC(=O)NC(=O)c2c(F)cccc2F)CCCCC1,-5.71,1
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,-5.68,1
C#CC1(OC(=O)c2ccccc2)CC(C)[NH+](C)CC1C,-3.77,1
C#CC1CCCCC1NC(=O)Nc1cnccc1C(F)(F)F,-3.86,1
C#CCN(CC=C)C(=O)c1ccc2nc(C3CCCCC3)oc2c1,-3.87,1
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)c(F)c1,-7,1
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C#N)c2)cc1,-6.7,1
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(S(=O)(=O)c2ccccc2)cc1,-7,1
C#CCN(Cc1ccc2nc(CO)nc(O)c2c1)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)cc1,-6.4,1
C#CCN(Cc1ccc2nc(CSc3nccc(O)n3)nc(O)c2c1)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)cc1,-6.7,1
C#CCN1C(=O)/C(=N\NC(=O)C(O)c2ccccc2)c2ccccc21,-4.08,1
C#CCN1C(=O)C(O)(CC(=O)/C=C/c2ccco2)c2cc(Br)ccc21,-4.56,1
C#CCN1C(=O)C2(OCCO2)c2ccccc21,-3.82,1
C#CCN1C(=O)S/C(=C\c2cc3c(cc2OC)OCO3)C1=O,-5.46,1
C#CCN1C(=O)S/C(=C\c2ccc(-c3ccc(C(=O)O)cc3C)o2)C1=O,-4.02,1
C#CCN1C(=O)SC(=Cc2cc3c(cc2OC)OCO3)C1=O,-5.46,1
C#CCN1C(=O)SC(=Cc2ccc(-c3ccc(C(=O)[O-])cc3C)o2)C1=O,-4.02,1
C#CCN1CCN(c2ccc(F)cc2)CC1,-3.86,1
C#CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,-4.44,1
C#CCN1N=C(c2ccc(C)cc2)CSC1=O,-5.31,1
C#CCN1c2ccccc2Sc2cccnc21,-4.7,1
C#CCNC(=O)c1cc2sccc2n1C,-3.85,1
C#CCNC(=O)c1ccc(OCc2ccccc2)cc1Cl,-3.86,1
C#CCNc1c2c(nc3ncnn13)CC(C)CC2,-4.4,1
C#CCNc1c2c(nc3nnnn13)CCCC2,-4.53,1
C#CCOC(=O)CN1C(=O)c2cccc3cccc(c23)C1=O,-5.69,1
C#CCOC(=O)C[N+](C)(C)CC#Cc1ccccc1,-3.77,1
C#CCOC(=O)C[N+](C)(C)CC=C,-3.75,1
C#CCOC(=O)Nc1cc(C)n(-c2ccccc2)n1,-3.82,1
C#CCOC(=O)Nc1ccc(OCC(F)(F)F)nc1,-4.15,1
C#CCOC(=O)Nc1cnccc1C(F)(F)F,-3.82,1
C#CCOc1c(Cl)cc(/C=C2/C(=O)ON=C2C)cc1OC,-3.85,1
C#CCOc1c(Cl)cc(/C=C2/C(=O)ON=C2C)cc1OCC,-3.91,1
C#CCOc1c(Cl)cc(C=C2C(=O)ON=C2C)cc1OC,-3.85,1
C#CCOc1c(Cl)cc(C=C2C(=O)ON=C2C)cc1OCC,-3.91,1
C#CCOc1ccc(/C=C2/C(=O)N(c3cccc(C(=O)O)c3)N=C2C)cc1OC,-3.82,1
C#CCOc1ccc(/C=C2/C(=O)NN(c3ccccc3)C2=O)cc1OC,-4.77,1
C#CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1Br,-3.87,1
C#CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1Cl,-3.92,1
C#CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1OCC,-4.02,1
C#CCOc1ccc(/C=N/NC(=O)c2cccnc2)cc1OCC,-3.94,1
C#CCOc1ccc(C2C(C#N)=C(N)Oc3cc(O)ccc32)cc1,-3.97,1
C#CCOc1ccc(C2C(C#N)=C(N)Oc3cc4c(cc32)OCO4)cc1OCC,-4.59,1
C#CCOc1ccc(C=C2C(=O)N(c3cccc(C(=O)[O-])c3)N=C2C)cc1OC,-3.82,1
C#CCOc1ccc(C=C2C(=O)NN(c3ccccc3)C2=O)cc1OC,-4.77,1
C#CCOc1ccc(C=C2C(=O)ON=C2C)cc1Br,-3.87,1
C#CCOc1ccc(C=C2C(=O)ON=C2C)cc1Cl,-3.92,1
C#CCOc1ccc(C=C2C(=O)ON=C2C)cc1OCC,-4.02,1
C#CCOc1ccc(C=NNC(=O)c2cccnc2)cc1OCC,-3.94,1
C#CCOc1ccc(Cl)cc1/C=C1/C(=O)ON=C1C,-3.82,1
C#CCOc1ccc(Cl)cc1C=C1C(=O)ON=C1C,-3.82,1
C#CCOc1ccc2c(c1)c(C(C)=O)c(C)n2Cc1ccccc1,-5.5,1
C#CCOc1ccc2ccccc2c1/C=C(/C#N)c1ccc(C(=O)O)cc1,-3.82,1
C#CCOc1ccc2ccccc2c1C=C(C#N)c1ccc(C(=O)[O-])cc1,-3.82,1
C#CCOc1ccccc1/C=C1/C(=O)ON=C1C,-3.84,1
C#CCOc1ccccc1/C=N/NC(=O)c1ccccc1OCc1ccccc1,-5.98,1
C#CCOc1ccccc1C(N)=O,-3.84,1
C#CCOc1ccccc1C=C1C(=O)ON=C1C,-3.84,1
C#CCOc1ccccc1C=NNC(=O)c1ccccc1OCc1ccccc1,-5.98,1
C#CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1,-4.56,1
C#CCOn1c(-n2nc(C)cc2C)nc2ccccc2c1=O,-3.82,1
C#CCSc1n[nH]c(=O)n1-c1cccc(C(F)(F)F)c1,-4,1
C#CCSc1nc(=O)c2cccnc2n1-c1ccc(C)cc1,-3.82,1
C#CCSc1nc(C)cc(C(=O)OCC)c1C#N,-4.56,1
C#CCSc1nc2sc3c(c2c(=O)n1C)CCC3,-5.96,1
C#CCSc1nnc(-c2cccn(Cc3ccc(Cl)cc3Cl)c2=O)n1C,-4.65,1
C#CCSc1nnc(O)n1-c1cccc(C(F)(F)F)c1,-4,1
C#CCSc1nnnn1-c1ccc(OCC)cc1,-5.09,1
C#CCSc1nnnn1-c1cccc(Cl)c1,-4.88,1
C#CC[N+](C)(C)CC#Cc1ccc(C)cc1,-3.69,1
C#CC[N+](CC)(CC)CC#Cc1ccccc1,-3.78,1
C#CC[N+]1(C)C2CCC1CC(O)C2,-3.73,1
C#CC[NH+](C)C(C)Cc1ccccc1,-4.01,1
C#CC[NH+](C)CCCOc1ccc(Cl)cc1Cl,-4.5,1
C#CC[NH+]1CCN(c2ccc(F)cc2)CC1,-3.86,1
C#CC[NH+]1CCN(c2cccc(C(F)(F)F)c2)CC1,-4.44,1
C#CCn1c(-c2cccs2)nc2ccccc21,-3.82,1
C#CCn1c(=NC(=O)c2ccco2)sc2cccc(Cl)c21,-6.02,1
C#CCn1c(=O)cc(C)c2ccccc21,-3.82,1
C#CCn1c(C)cc(C)c(S(=O)(=O)c2ccccc2)c1=O,-3.82,1
C#CCn1c(CCNC(=O)c2ccco2)nc2ccccc21,-3.82,1
C#CCn1c(O)c(N=NC(=O)C(O)c2ccccc2)c2ccccc21,-4.08,1
C#CCn1c2ccccc2c2nc3ccccc3nc21,-6.11,1
C#CCn1cc(/C=C2\NC(=O)NC2=O)c2ccccc21,-5.34,1
C#CCn1cc(C=C2NC(=O)NC2=O)c2ccccc21,-5.34,1
C#CCn1cc(Cl)cc(C(=O)Nc2ccccc2)c1=O,-5.14,1
C#CCn1ccc(=O)c(Cc2c(F)cccc2Cl)c1O,-3.82,1
C#CCn1ccc(=O)c(Cc2ccccc2)c1O,-3.82,1
C#CCn1ccc(O)c(Cc2c(F)cccc2Cl)c1=O,-3.82,1
C#CCn1ccc(O)c(Cc2ccccc2)c1=O,-3.82,1
C#CCn1ccc([O-])c(Cc2c(F)cccc2Cl)c1=O,-3.82,1
C#CCn1ccc([O-])c(Cc2ccccc2)c1=O,-3.82,1
C#CCn1cccc(C(=O)Nc2ccc(OC)cc2)c1=O,-4.65,1
C#CCn1cnc2c(oc3ccccc32)c1=O,-3.82,1
C#C[C@]1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,-5.68,1
C#Cc1ccc(C(=O)NCc2ccc(N3CCCC3=O)cc2)cc1,-4.34,1
C#Cc1ccc(CN2CCN(CCCc3ccccc3)C(CCO)C2)cc1,-3.99,1
C#Cc1ccc(CN2CCN(Cc3ccsc3)C(CCO)C2)cc1,-3.97,1
C#Cc1ccc(C[NH+]2CC[NH+](CCCc3ccccc3)C(CCO)C2)cc1,-3.99,1
C#Cc1ccc(C[NH+]2CC[NH+](Cc3ccsc3)C(CCO)C2)cc1,-3.97,1
C#Cc1cccc(-n2nnc(C(=O)OC)c2-c2ccccc2)c1,-5.2,1
C#Cc1cccc(-n2nnc(C(C)=O)c2C)c1,-4.19,1
C#Cc1cccc(C(=O)N2CCCC(Nc3cccc(F)c3)C2)c1,-3.91,1
C#Cc1cccc(NC(=O)C2CCN(C(C)=O)CC2)c1,-3.82,1
C#Cc1cccc(NC(=O)CSc2nnc(-c3ccc(C(F)(F)F)cn3)o2)c1,-4.75,1
C#Cc1cccc(NC(=O)Cc2cccs2)c1,-3.82,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-5.38,1
C(#CC12CC3CC(CC(C3)C1)C2)CN1CCOCC1,-4.16,1
C(#CC12CC3CC(CC(C3)C1)C2)C[NH+]1CCOCC1,-4.17,1
C(#CC[NH+]1CCCCC1)COCc1ccccc1,-3.8,1
C(#Cc1ccccc1)C[NH+]1CCCCC1,-3.89,1
C(#Cc1ccccc1)C[NH+]1CCOCC1,-3.75,1
C(/C=C/c1ccccc1)=NNc1ccc2nncn2n1,-4.97,1
C(/C=C/c1ccccn1)=C\c1ccccc1,-5.47,1
C(=C/N1CCCCCC1)\c1nnnn1-c1ccc(-c2ccccc2)cc1,-5.39,1
C(=C/c1ccc2ccccc2n1)\c1ccccc1,-5.67,1
C(=C/c1ccccc1)\C=N\Nc1ccc2nncn2n1,-4.97,1
C(=C/c1ccccc1)\CN1CCN(Cc2ccc3c(c2)OCO3)CC1,-3.89,1
C(=C/c1ccccc1)\CSc1nc2ncccc2[nH]1,-4.48,1
C(=C/c1ccco1)\c1ccc2ccccc2n1,-4.32,1
C(=C/c1ccncc1)\c1ccccc1,-4.21,1
C(=C/c1nc(-c2cccnc2)no1)\c1ccccc1,-4.87,1
C(=C/c1nc(-c2ccncc2)no1)\c1ccccc1,-4.87,1
C(=CN1CCCCCC1)c1nnnn1-c1ccc(-c2ccccc2)cc1,-5.39,1
C(=Cc1ccc2ccccc2n1)c1ccccc1,-5.67,1
C(=Cc1ccccc1)C=NNc1ccc2nncn2[nH+]1,-4.98,1
C(=Cc1ccccc1)CSc1nc2ccc[nH]c-2n1,-4.48,1
C(=Cc1ccccc1)C[NH+]1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,-3.9,1
C(=Cc1ccccc1)C[NH2+]CC1CCCO1,-3.76,1
C(=Cc1ccco1)c1ccc2ccccc2n1,-4.32,1
C(=Cc1ccncc1)c1ccccc1,-4.21,1
C(=Cc1nc(-c2cccnc2)no1)c1ccccc1,-4.87,1
C(=Cc1nc(-c2ccncc2)no1)c1ccccc1,-4.87,1
C(=N/N(c1ccccc1)c1ccccc1)\c1ccccn1,-5.59,1
C(=N/N1CCN(Cc2cccc3ccccc23)CC1)\c1cccs1,-6.22,1
C(=N/N1CCN(Cc2ccccc2)CC1)\c1ccccc1,-4.89,1
C(=N/N1CCN(c2ccccc2)CC1)\c1ccccc1,-5.1,1
C(=N/N1CCN(c2ccccn2)CC1)\c1cccc2ccccc12,-5.12,1
C(=N/N1CCN(c2ccccn2)CC1)\c1ccccn1,-3.82,1
C(=N/N1CCN(c2ccccn2)CC1)\c1ccco1,-3.83,1
C(=N/N1CCOCC1)\c1nc(-c2ccccc2)n2ccccc12,-3.88,1
C(=N/N=C/c1ccccn1)\c1ccccn1,-3.85,1
C(=N/NCc1ccccc1)\c1ccc2ncccc2c1,-4.43,1
C(=N/NCc1ccccc1)\c1ccc2nccnc2c1,-4.34,1
C(=N/Nc1cc(N2CCCCC2)ncn1)\c1ccco1,-4.33,1
C(=N/Nc1ccc2ccccc2n1)\c1ccc2c(c1)OCCO2,-5.1,1
C(=N/Nc1ccc2ccccc2n1)\c1ccc2c(c1)OCO2,-4.82,1
C(=N/Nc1ccc2nncn2n1)\c1ccccn1,-3.94,1
C(=N/Nc1ccc2nncn2n1)\c1ccco1,-3.93,1
C(=N/Nc1ccccc1)\c1nc2ccccc2s1,-6.1,1
C(=N/Nc1ccccn1)\c1ccc(N2CCOCC2)cc1,-4.87,1
C(=N/Nc1ccccn1)\c1cccnc1,-3.82,1
C(=N/Nc1nc(N2CCCC2)nc(N2CCCC2)n1)\c1ccncc1,-4,1
C(=N/Nc1nc2ccccc2[nH]1)\C1CCCCC1,-3.82,1
C(=N/Nc1nc2ccccc2[nH]1)\c1ccc2c(c1)OCCO2,-4.9,1
C(=N/Nc1nc2ccccc2[nH]1)\c1ccc2c(c1)OCO2,-5.41,1
C(=N/Nc1nc2ccccc2[nH]1)\c1ccc2ncccc2c1,-5.25,1
C(=N/Nc1nc2ccccc2[nH]1)\c1cccc2cccnc12,-5.28,1
C(=N/Nc1nc2ccccc2[nH]1)\c1cccc2nccnc12,-5.86,1
C(=N/Nc1nc2ccccc2[nH]1)\c1ccccc1,-4.79,1
C(=N/Nc1nc2ccccc2[nH]1)\c1ccncc1,-4.48,1
C(=N/Nc1nc2ccccc2s1)\c1ccccn1,-5.06,1
C(=N/Nc1nccc(-c2cccnc2)n1)\c1ccccc1,-3.83,1
C(=N/Nc1nncc2ccccc12)\c1ccccc1,-4.59,1
C(=N/Nc1nncn1/N=C/c1ccco1)\c1ccco1,-3.9,1
C(=NN(c1ccccc1)c1ccccc1)c1ccccn1,-5.59,1
C(=NN1CCN(Cc2cccc3ccccc23)CC1)c1cccs1,-6.22,1
C(=NN1CCN(Cc2ccccc2)CC1)c1ccccc1,-4.89,1
C(=NN1CCN(c2ccccc2)CC1)c1ccccc1,-5.1,1
C(=NN1CCN(c2ccccn2)CC1)c1cccc2ccccc12,-5.12,1
C(=NN1CCN(c2ccccn2)CC1)c1ccccn1,-3.82,1
C(=NN1CCN(c2ccccn2)CC1)c1ccco1,-3.83,1
C(=NN1CCOCC1)c1ccsc1,-3.65,1
C(=NN1CCOCC1)c1nc(-c2ccccc2)n2ccccc12,-3.88,1
C(=NN1CC[NH+](Cc2cccc3ccccc23)CC1)c1cccs1,-6.23,1
C(=NN1CC[NH+](Cc2ccccc2)CC1)c1ccccc1,-4.89,1
C(=NN=Cc1ccccn1)c1ccccn1,-3.85,1
C(=NNC1=[NH+]CCN1)c1ccncc1,-3.68,1
C(=NNCc1ccccc1)c1ccc2ncccc2c1,-4.43,1
C(=NNCc1ccccc1)c1ccc2nccnc2c1,-4.34,1
C(=NNc1cc(N2CCCCC2)ncn1)c1ccco1,-4.33,1
C(=NNc1ccc2ccccc2n1)c1ccc2c(c1)OCCO2,-5.1,1
C(=NNc1ccc2ccccc2n1)c1ccc2c(c1)OCO2,-4.82,1
C(=NNc1ccc2nncn2[nH+]1)c1ccccn1,-3.94,1
C(=NNc1ccc2nncn2[nH+]1)c1ccco1,-3.94,1
C(=NNc1ccc2nncn2n1)c1ccccn1,-3.94,1
C(=NNc1ccccc1)c1nc2ccccc2s1,-6.1,1
C(=NNc1ccccn1)c1c[nH]c2ccccc12,-3.87,1
C(=NNc1ccccn1)c1ccc(N2CCOCC2)cc1,-4.87,1
C(=NNc1ccccn1)c1cccnc1,-3.82,1
C(=NNc1nc(N2CCCC2)nc(N2CCCC2)n1)c1ccncc1,-4,1
C(=NNc1nc2ccccc2[nH]1)C1CCCCC1,-3.82,1
C(=NNc1nc2ccccc2[nH]1)c1ccc2c(c1)OCCO2,-4.9,1
C(=NNc1nc2ccccc2[nH]1)c1ccc2c(c1)OCO2,-5.41,1
C(=NNc1nc2ccccc2[nH]1)c1ccc2ncccc2c1,-5.25,1
C(=NNc1nc2ccccc2[nH]1)c1cccc2cccnc12,-5.28,1
C(=NNc1nc2ccccc2[nH]1)c1cccc2nccnc12,-5.86,1
C(=NNc1nc2ccccc2[nH]1)c1ccccc1,-4.79,1
C(=NNc1nc2ccccc2[nH]1)c1ccncc1,-4.48,1
C(=NNc1nc2ccccc2s1)c1ccccn1,-5.06,1
C(=NNc1nccc(-c2cccnc2)n1)c1ccccc1,-3.83,1
C(=NNc1nccs1)c1cccnc1,-3.82,1
C(=NNc1nncc2ccccc12)c1ccccc1,-4.59,1
C(=NNc1nncn1N=Cc1ccco1)c1ccco1,-3.9,1
C(=N\Nc1nccs1)\c1cccnc1,-3.82,1
C(=Nc1cccc2c(N=Cc3ccco3)cccc12)c1ccco1,-3.83,1
C(C=Cc1ccccn1)=Cc1ccccc1,-5.47,1
C(CCC[NH+]1CCCCC1)CC[NH+]1CCCCC1,-3.61,1
C(CCc1ccccc1)=NNc1nc2ccccc2[nH]1,-4.22,1
C(C[NH2+]C1C2CC3CC(C2)CC1C3)C[NH+]1CCOCC1,-3.73,1
C(\CCc1ccccc1)=N/Nc1nc2ccccc2[nH]1,-4.22,1
C/C(=C/C#N)Nc1ccc(C)cc1,-3.82,1
C/C(=C/c1ccccc1)C(=O)N1CCC(C)CC1,-3.82,1
C/C(=C/c1ccccc1)C(=O)N1CCN(c2ccc(F)cc2)CC1,-3.95,1
C/C(=C/c1ccccc1)C(=O)N1CCN(c2ccccc2)CC1,-3.92,1
C/C(=C/c1ccccc1)C(=O)N1CCN(c2ccccc2F)CC1,-3.96,1
C/C(=C\C#N)Nc1c(C)n(C)n(-c2ccccc2)c1=O,-3.92,1
C/C(=C\C(=O)Nc1cscc1C)C(=O)O,-3.9,1
C/C(=C\C(=O)c1ccc(Br)cc1)NNC(=O)c1ccc(O)cc1,-5.97,1
C/C(=C\C(=O)c1ccc(Br)cc1)NNC(=O)c1ccccc1,-5.02,1
C/C(=C\C(=O)c1ccc(Cl)cc1Cl)N(C)C,-4.83,1
C/C(=C\C(=O)c1ccc(Cl)s1)N(C)C,-3.82,1
C/C(=C\C(=O)c1ccccc1)NNC(=O)c1ccc(Cl)cc1,-4.31,1
C/C(=C\C(=O)c1cccnc1)Nc1ccc(C(=O)O)cc1,-3.96,1
C/C(=C\C(=O)c1ncc(C(F)(F)F)cc1Cl)N(C)C,-3.85,1
C/C(=C\C(=O)c1sccc1Cl)N(C)C,-3.82,1
