smiles,logS,weight
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,-4.57,1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.60305,1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,-5.23407,0.675
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,-5.5088,1
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.36554,1
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,-5.49,0.25
C#CC1(O)CCCCC1,-0.704896,0.25
C#CC1(OC(=O)C(C)(C)C)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-7.16,0.25
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-6.89,0.25
C#CC1(OC(=O)c2ccc(-c3ccccc3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-8.11,0.25
C#CC1(OC(=O)c2ccc(Oc3ccccc3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-6.84,0.25
C#CC1(OC(=O)c2ccccc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-7.75,0.25
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.79072,1
C#CC1(OC(C)=O)CCCCC1,-2.35222,0.25
C#CC1(OC(N)=O)CCCCC1,-1.82687,1
C#CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,-2.12,0.25
C#CC=C,-1.46272,1
C#CCBr,-0.902074,0.675
C#CCC,-1.26143,1
C#CCC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)OC,-1.45,0.25
C#CCC1=C(C)C(OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,-4.5746,0.25
C#CCCC,-1.63896,1
C#CCCCC,-2.33846,1
C#CCCCC#C,-1.747,0.75
C#CCCCCC,-3.00999,1
C#CCCCCCC,-3.66072,1
C#CCCCCCC#C,-2.98191,1
C#CCCCCCCC,-4.18723,1
C#CCN(C)[C@H](C)Cc1ccccc1,-2.51166,0.6
C#CCN(CC)CC,-0.602013,0.25
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,-5.29874,0.675
C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O,-3.53078,0.675
C#CCO,1.25071,1
C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,-4.72144,0.675
C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,-5.15,0.25
C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,-4.9417,0.25
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,-5.84738,1
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-5.9648,0.25
C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl,-4.32819,0.675
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-4.6271,0.25
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-5.2567,0.25
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-5.6576,0.25
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,-4.4192,0.25
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-4.8041,0.25
C#Cc1ccccc1,-2.35004,1
C(/C=C/c1ccccc1)=NCCCCCCN=C/C=C/c1ccccc1,-3.89374,0.25
C(=C/CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)\CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1,-7.02513,0.25
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-7.73049,0.341463
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-4.2,0.243902
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-2.69,0.414634
C(=C/c1ccccc1)\c1ccccc1,-5.79019,0.675
C(CCOCC1CO1)COCC1CO1,-0.560814,0.25
C/C(=C/C(=O)O)C(=O)O,0.7795,0.25
C/C(=C\C(=O)O)C(=O)O,-0.694,0.25
C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O,-4.4255,0.25
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,-4.86174,0.25
C/C(=C\N=O)NO,-0.3462,0.25
C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,-3.1959,0.25
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,-3.7248,0.25
C/C(Br)=C/C(=O)O,-0.6,0.25
C/C(C=O)=C/c1ccccc1,-2.47472,0.25
C/C(Cl)=C/Cl,-1.61141,0.675
C/C(Cl)=C\C(=O)O,-0.605,0.25
C/C(I)=C/C(=O)O,-1.16,0.25
C/C(N=O)=C(\C)NO,-2.2868,0.25
C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4[C@@]2(C[C@@]2(O)[C@@H]5CN6C[C@@H](C)CC[C@H]6[C@@](C)(O)[C@@]5(O)[C@@H](O)C[C@@]42O)O[C@]13O,-3.0163,0.25
C/C=C(/CCCC)C(=O)NC(N)=O,-2.7883,0.25
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-4.94926,0.675
C/C=C(\C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,-1.1031,0.25
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,-5.79179,0.25
C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@@H]5OC=C[C@@]54O)[C@@H]4[C@@](O)(C(=O)OC)OC[C@@]14[C@@H]32,-3.4428,0.25
C/C=C(\C)C=O,-0.527,0.25
C/C=C(\Cl)C(=O)O,0.9189,0.25
C/C=C/C,-1.97128,0.675
C/C=C/C#N,-0.428889,0.675
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,-3.00525,0.25
C/C=C/C(=O)C1C(C)=CCCC1(C)C,-3.13786,0.25
C/C=C/C(=O)C1C(C)C=CCC1(C)C,-3.39637,0.25
C/C=C/C(=O)O,0.0381751,0.25
C/C=C/C(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)CC(C)(C)C,-4.9595,0.25
C/C=C/C(C)O,0.0152,0.675
C/C=C/C(CCC)(C(=O)O)C(CCC)(CCC)C(=O)O,-3.49536,0.25
C/C=C/C(O)CC,-0.419926,0.675
C/C=C/C=C/C(=O)O,-1.73222,0.675
C/C=C/C=O,0.32,1
C/C=C/CC,-2.54109,1
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-4.64,0.25
C/C=C/CC1(C/C=C/C)C(=O)NC(=O)NC1=O,-2.199,0.675
C/C=C/CCC,-3.22859,0.675
C/C=C/CCC1CCCC(=O)O1,-1.48873,0.25
C/C=C/CCCC,-3.81911,1
C/C=C/CCl,-1.9569,0.25
C/C=C/OC1CCC(O/C=C/C)CC1,-3.90373,0.25
C/C=C/c1ccc(O)c(OC)c1,-2.36474,0.25
C/C=C/c1ccc(OC)c(OC)c1,-2.77823,0.25
C/C=C/c1ccc(OC)cc1,-3.12835,0.675
C/C=C/c1ccc(OCC(=O)[O-])c(OC)c1,-1.5826,0.25
C/C=C1\CC2C=CC1C2,-3.1768,0.25
C/C=C\C,-1.9302,0.25
C/C=C\C(=O)O,1.065,0.25
C/C=C\C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@@]21CO1,-2.9196,0.25
C/C=C\C=O,0.35408,0.675
C/C=C\CC,-2.53964,1
C/C=C\CO,0.3621,0.25
C/C=C\COCN(C(=O)CCl)c1c(CC)cccc1CC,-4.0287,0.25
C/C=N/O,0.495819,0.25
C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1,-6.59193,0.25
C1=CC2C3C=CC(C3)C2C1,-3.82022,0.25
C1=CC2CCC1C2,-2.84772,0.25
C1=CC=CCC=C1,-2.16148,1
C1=CCC(C2OCC3(CO2)COC(C2CC=CCC2)OC3)CC1,-5.23974,0.25
C1=CCC=C1,-1.565,0.25
C1=CCC=CC1,-2.02626,1
C1=CCCC1,-2.1018,1
C1=CCCCC1,-2.60355,1
C1=CCCCCC1,-3.17215,1
C1=CC[C@@H](c2cccnc2)NC1,0.7953,0.25
C1=COCCC1,-1.0384,0.25
C1=C\CC/C=C/CC/C=C\CC/1,-5.36516,0.25
C1=C\CC/C=C\CC/1,-2.96598,0.25
C1=C\CCCCCC/1,-3.77034,0.25
C1=Cc2cccc3cccc1c23,-3.96676,1
C1=NC=NC2N=C(c3ccccc3)N=C12,-3.07,0.25
C1CC(COCC2CO2)CCC1COCC1CO1,-1.8358,0.25
C1CC(N2CCOCC2)CCN1,-2.90272,0.25
C1CC2C3CC(C2C1)C1(CCCO1)C3,-5.94156,0.25
C1CCC(NCCNC2CCCCC2)CC1,-0.98,0.25
C1CCC2CCCCC2C1,-5.19073,0.846154
C1CCC2CCCCC2C1,-4.14068,0.153846
C1CCCC1,-2.64364,1
C1CCCCC1,-3.12867,1
C1CCCCCC1,-3.5155,1
C1CCCCCCC1,-4.15859,1
C1CCCCCCCCCCC1,-7.02203,0.25
C1CCCNCC1,-0.49,0.25
C1CCN2CC3CC(CN4CCCCC34)C2C1,-1.88908,1
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,-1.8871,0.25
C1CCNC1,1.14938,1
C1CCNCC1,1.06997,1
C1CCOC1,0.538553,0.707831
C1CCOC1,1.14165,0.292169
C1CCOCC1,-0.0304127,1
C1CCOCOC1,0.41079,0.25
C1CCSC1,-1.18192,0.25
C1CC[C@@H]2CCCN[C@H]2C1,-1.0831,0.25
C1CN(SSN2CCOCC2)CCO1,-3.25963,0.25
C1CN1,1.36846,0.675
C1CN2CCN1CC2,0.6031,0.75
C1CNCCN1,0.411,0.0653846
C1CNCCN1,1.0675,0.934615
C1CNCCNCCNCCN1,-0.0310204,0.25
C1CO1,1.35745,1
C1COC1,1.23852,0.675
C1COC2(C1)CCCO2,-0.107926,0.675
C1COCCN1,1.05998,1
C1COCCO1,1.05319,1
C1COCO1,1.1301,0.75
C1CSCCS1,-1.60107,0.675
C1N2CN3CN1CN(C2)C3,0.792403,0.25
C1NNCN2CNNCN12,-0.0128,0.675
C1OC1C1CO1,1.065,0.75
C1OCOCO1,0.305812,1
C1O[C@@H]1[C@@H]1CO1,1.065,0.25
C1O[C@@H]1[C@H]1CO1,1.065,0.25
C1O[C@H]1[C@H]1CO1,1.065,0.25
C=C(Br)C(F)(F)F,-2.23859,0.25
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,-2.6488,1
C=C(C#N)C(=O)OCC,-6.71714,0.25
C=C(C(=O)O)c1ccccc1,-2.05858,1
C=C(C)C,-2.32955,1
C=C(C)C#N,-0.416903,0.75
C=C(C)C(=C)C,-2.40022,1
C=C(C)C(=O)C(=CC(=O)O)OC,-0.9299,0.25
C=C(C)C(=O)NC(C)C,-0.620143,0.25
C=C(C)C(=O)NCNC(=O)C(=C)C,-1.18924,0.25
C=C(C)C(=O)NCOC,0.791965,0.25
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.43093,0.675
C=C(C)C(=O)O,0.0189251,1
C=C(C)C(=O)OC,-0.808954,1
C=C(C)C(=O)OC(=O)C(=C)C,-0.19676,0.25
C=C(C)C(=O)OC(C)(C)C,-2.22285,1
C=C(C)C(=O)OC(C)CO,-0.0449315,0.25
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,-4.5986,0.25
C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,-4.54422,0.25
C=C(C)C(=O)OC1CCCCC1,-3.08856,0.25
C=C(C)C(=O)OCC,-1.32683,1
C=C(C)C(=O)OCC(C)C,-2.03936,1
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,-4.34823,0.675
C=C(C)C(=O)OCC(CC)CCCC,-4.80597,0.25
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.04597,0.25
C=C(C)C(=O)OCC(F)(F)F,-2.26848,0.25
C=C(C)C(=O)OCC1CCCO1,-0.952455,0.25
C=C(C)C(=O)OCC1CO1,-0.453789,0.25
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.05817,0.25
C=C(C)C(=O)OCCCC,-2.31263,1
C=C(C)C(=O)OCCCCCC,-3.75542,0.25
C=C(C)C(=O)OCCCCCCCC(C)C,-6.05595,0.25
C=C(C)C(=O)OCCCCCCCCCCCC,-8.40554,0.25
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,-8.52966,0.25
C=C(C)C(=O)OCCCCCCCCCCCCOC(=O)C(=C)C,-7.48422,0.25
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,-6.35021,0.25
C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,-4.04366,0.25
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,-2.96902,0.25
C=C(C)C(=O)OCCCOc1ccc(C(C)(C)c2ccc(OCCCOC(=O)C(=C)C)cc2)cc1,-7.45648,0.25
C=C(C)C(=O)OCCN(C)C,0.502482,0.25
C=C(C)C(=O)OCCN1CCNC1=O,0.702848,0.25
C=C(C)C(=O)OCCO,-0.11414,0.75
C=C(C)C(=O)OCCOC(=O)C(=C)C,-2.26131,0.25
C=C(C)C(=O)OCCOC(=O)CC(C)=O,-1.06368,0.25
C=C(C)C(=O)OCCOC(=O)CCC(=O)O,-0.706709,0.25
C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,-4.61992,0.25
C=C(C)C(=O)OCCOCC,-0.967474,0.25
C=C(C)C(=O)OCCOCCOCCCC,-2.01595,0.25
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,-1.90085,0.75
C=C(C)C(=O)OCCOCCOCCOCC,-0.603011,0.25
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,-1.41864,0.25
C=C(C)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C(=C)C)cc2)cc1,-5.3792,0.25
C=C(C)C(=O)OCCOc1ccccc1,-2.95265,0.25
C=C(C)C(=O)OCC[N+](C)(C)CCCS(=O)(=O)[O-],0.96274,0.25
C=C(C)C(=O)OCc1ccccc1,-2.9682,0.25
C=C(C)C(=O)Oc1ccccc1,-2.49485,0.25
C=C(C)C(N)=O,0.375391,0.25
C=C(C)C1(O)[C@H]2OC(=O)[C@@H]1[C@]1(O)[C@H]3O[C@H]3[C@]3(CO3)[C@]1(C)[C@@H]2O,-1.42,0.25
C=C(C)C1CC=C(C)C(=O)C1,-2.06106,1
C=C(C)C1CC=C(C)C(O)C1,-1.72,0.25
C=C(C)C1CC=C(C)CC1,-4.06617,1
C=C(C)C1CCC(C)(O)C(O)C1,-0.2311,0.25
C=C(C)C1CCC(C)C(=O)C1,-2.18,1
C=C(C)C1CCC(C)CC1O,-1.71111,0.25
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,-4.42794,1
C=C(C)C=O,-0.0645619,1
C=C(C)CC,-2.73072,1
C=C(C)CC(C)(C)C,-4.68833,0.25
C=C(C)CCC,-3.03138,1
C=C(C)CCO,0.0190679,0.25
C=C(C)CCl,-1.8108,0.25
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.15442,1
C=C(C)CO,0.429926,0.675
C=C(C)Cn1c(N)cc(=O)n(C)c1=O,-0.9895,0.25
C=C(C)OC,1.14074,0.675
C=C(C)OC(C)=O,-0.527751,0.25
C=C(C)[C@@H]1CC=C(C)C(=O)C1,-2.0608,0.25
C=C(C)[C@H]1CC=C(C)C(=O)C1,-1.90265,0.25
C=C(C)[C@H]1CC=C(C)CC1,-4.34684,0.25
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,-6.2949,0.25
C=C(C)[C@H]1[C@@H]2C(=O)O[C@H]1[C@@H](O)[C@]1(C)[C@@]2(O)[C@H]2O[C@H]2[C@]12CO2,-1.19,0.25
C=C(C)c1cccc(C(=C)C)c1,-4.45114,0.25
C=C(C)c1ccccc1,-3.00803,0.75
C=C(CC(=O)O)C(=O)O,-0.227676,0.75
C=C(CC(=O)OC)C(=O)OC,-0.65377,0.25
C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,-3.2,0.25
C=C(CC(C)(C)c1ccccc1)c1ccccc1,-6.01184,0.25
C=C(CC(Cl)(Cl)Cl)c1ccccc1,-4.28132,1
C=C(COC(C)=O)COC(C)=O,-0.779617,0.25
C=C(Cl)C(Cl)CCl,-2.42445,0.25
C=C(Cl)C(N)=O,-0.2104,0.25
C=C(Cl)CCl,-1.71293,0.75
C=C(Cl)CSC(=S)N(CC)CC,-3.37831,1
C=C(Cl)Cl,-1.63185,1
C=C(F)C(F)(F)F,-2.75996,0.25
C=C(F)F,-0.706033,0.75
C=C(OC(C)=O)c1ccccc1,-2.1136,0.25
C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,-3.64334,0.25
C=C(c1ccccc1)c1ccccc1,-4.4361,0.75
C=C/C(C)=C/CC=C(C)C,-3.97293,0.25
C=C/C=C/CC/C=C/CC,-3.34191,0.25
C=C/C=C\C#N,-0.7221,0.25
C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O,-4.6168,0.25
C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,-6.2155,0.25
C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C)C[C@H](OC(=O)C(C)CO)[C@@H]12,-2.2436,0.25
C=C1C(O)CC2CC1C2(C)C,-2.09612,0.25
C=C1C2CCC(C)(OCC)C1CCC2(C)C,-4.7343,0.25
C=C1C2CCC(C2)C1(C)C,-4.47154,0.25
C=C1C2CCC3C2C(C)(C)CCCC13C,-4.41276,0.25
C=C1C=CC(=O)O1,-0.9829,0.75
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,-6.33726,0.25
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,-1.84031,1
C=C1CC2C(CCC3(C)C2CCC3(OC(C)=O)C(C)=O)C2(C)CCC(=O)C=C12,-6.10779,0.25
C=C1CCC2CC1C2(C)C,-4.29231,0.25
C=C1CCOC(C=C(C)C)C1,-2.51042,0.25
C=C1CCOC1=O,0.184133,0.75
C=C1CCO[C@]2(C(O)C(C)(O)CO)NC(=O)[C@@]1(O)NC2=O,-0.1971,0.25
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)C(C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,-1.8406,0.25
C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,-1.768,0.25
C=CBr,-1.275,0.75
C=CC,-1.08,1
C=CC#N,0.14881,1
C=CC(=C)C,-2.03045,1
C=CC(=C)CC/C=C(\C)CCC=C(C)C,-6.31039,0.25
C=CC(=C)CCC=C(C)C,-4.38856,0.675
C=CC(=C)CCCC(C)(C)OC(C)=O,-3.59742,0.25
C=CC(=C)Cl,-2.55093,0.25
C=CC(=O)CCC,-0.83,1
C=CC(=O)N1CCOCC1,0.850258,0.25
C=CC(=O)NC(C)(C)CC(C)(C)C,-2.25883,0.25
C=CC(=O)NCNC(=O)C=C,-0.655243,0.25
C=CC(=O)NCO,0.8101,0.25
C=CC(=O)NCOCCCC,-0.653663,0.25
C=CC(=O)O,0.00596733,0.25
C=CC(=O)OC,-0.226136,1
C=CC(=O)OC(C)(C)C,-1.80459,0.25
C=CC(=O)OC(C)COCC(C)OC(=O)C=C,-1.6683,0.25
C=CC(=O)OC(C)COCC(C)OCC(C)OC(=O)C=C,-1.87557,0.25
C=CC(=O)OC1C=CC2C3CCC(C3)C12,-3.70814,0.25
C=CC(=O)OC1CC(C)CC(C)(C)C1,-4.03045,0.25
C=CC(=O)OC1CCC(C(C)(C)C)CC1,-3.53933,0.25
C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,-4.58309,0.25
C=CC(=O)OCC,-0.771338,1
C=CC(=O)OCC(C)C,-1.83759,0.461538
C=CC(=O)OCC(C)C,-1.21,0.538462
C=CC(=O)OCC(C)CC,-2.65321,0.25
C=CC(=O)OCC(C)O,0.885915,1
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,-2.77279,0.25
C=CC(=O)OCC(CC)(COCC(CC)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,-4.49279,0.25
C=CC(=O)OCC(CC)CCCC,-4.2832,0.25
C=CC(=O)OCC(CC)CCCC,-3.27,0.425
C=CC(=O)OCC1(CC)COCOC1,-1.33305,0.25
C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,-4.49309,0.25
C=CC(=O)OCC1CCCO1,-0.295452,0.25
C=CC(=O)OCCC(C)CCOC(=O)C=C,-2.62143,0.25
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.35416,0.25
C=CC(=O)OCCCC,-1.82305,1
C=CC(=O)OCCCCCC(C)C,-4.17066,0.25
C=CC(=O)OCCCCCCCC(C)C,-5.19991,0.25
C=CC(=O)OCCCCCCCCCCCC,-4.38091,0.25
C=CC(=O)OCCCCCCCCCCCCCC,-4.42885,0.25
C=CC(=O)OCCCCCCCCCCOC(=O)C=C,-4.96088,0.25
C=CC(=O)OCCCCCCOC(=O)C=C,-2.81934,0.25
C=CC(=O)OCCCCO,0.841125,0.25
C=CC(=O)OCCCO,0.885579,0.25
C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,-3.04954,0.25
C=CC(=O)OCCCOCC(COCCCOC(=O)C=C)OCCCOC(=O)C=C,-2.55275,0.25
C=CC(=O)OCCN(C)C,0.224311,0.25
C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.30875,0.25
C=CC(=O)OCCO,0.935036,0.75
C=CC(=O)OCCOC,0.0439417,0.25
C=CC(=O)OCCOC(=O)NCCCC,-1.63484,0.25
