smiles,logS,weight
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.63,1
CC(=O)OCC(COC(C)=O)OC(C)=O,-0.591071,1
CC(=O)OCCC(C)C,-1.88214,1
CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.7,0.45
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],-4.47105,0.95
CC(=O)Oc1ccccc1C(=O)O,-1.60105,0.95
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-4.24454,1
CC(=O)c1ccc(N)cc1,-1.60789,0.95
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-2.06,0.45
CC(=O)c1cccc(N)c1,-1.28,0.45
CC(=O)c1ccccc1,-1.28429,1
CC(Br)CBr,-2.14526,0.95
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-4.48737,0.95
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-3.69895,0.95
CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O,-0.29,0.45
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.61143,1
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.10842,0.95
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.58158,0.95
CC(C)(C)C(C)(C)O,-0.721579,0.95
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.51053,0.95
CC(C)(C)CCCO,-1.55053,0.95
CC(C)(C)CCO,-0.5,1
CC(C)(C)CO,-0.400357,1
CC(C)(C)COC(N)=O,-0.8,0.45
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-1.22211,0.95
CC(C)(C)OC(N)=O,0.1,0.45
CC(C)(C)c1ccc(O)cc1,-2.41107,1
CC(C)(C)c1ccccc1,-3.65929,1
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.74,0.95
CC(C)(S)C(N)C(=O)O,-0.128947,0.95
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-3.06158,0.95
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-5.24,0.9
CC(C)=CCCC(C)=CC=O,-2.05821,1
CC(C)Br,-1.60464,1
CC(C)C(=O)O,0.278947,0.95
CC(C)C(C)(C)O,-0.410526,0.95
CC(C)C(C)CO,-0.39,0.45
CC(C)C(C)O,-0.1925,1
CC(C)C(O)C(C)C,-1.22,1
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,-3.8,0.45
CC(C)CBr,-2.43071,1
CC(C)CC(C)(C)O,-0.934643,1
CC(C)CC(C)C,-4.26036,1
CC(C)CC(C)CO,-1.6,0.45
CC(C)CC(C)O,-0.798214,1
CC(C)CCBr,-2.88842,0.95
CC(C)CCC(C)O,-1.38,0.95
CC(C)CCCO,-1.14,1
CC(C)CCO,-0.516429,1
CC(C)CCOC(=O)c1ccccc1O,-3.15842,0.95
CC(C)CCl,-2,0.9
CC(C)CNC(=O)N1CCNC1=O,-2.15,0.9
CC(C)CO,0.0660714,1
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.65579,0.95
CC(C)COC(N)=O,-0.3,0.45
CC(C)COC=O,-1.00679,1
CC(C)Cc1ccc(C(C)C(=O)NO)cc1,-3.04,0.45
CC(C)Cc1ccc(C(C)C(=O)O)cc1,-3.99,0.45
CC(C)Cc1ccccc1,-4.12,0.9
CC(C)Cl,-1.40786,1
CC(C)I,-2.08786,1
CC(C)N(C(=O)CCl)c1ccccc1,-2.48036,1
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-4.88,0.9
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,-4.183,0.9
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,-2.68105,0.95
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.42893,1
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-4.93107,1
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.53,0.95
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,1
CC(C)OC(C)C,-1.708,0.357143
CC(C)OC(C)C,-1.1,0.642857
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2,0.9
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-5.693,1
CC(C)[N+](=O)[O-],-0.618214,1
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.53729,1
CC(C)c1ccccc1,-3.27786,1
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15,0.45
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.36895,0.95
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.96579,0.95
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35,0.45
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82,0.45
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95211,0.95
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-4.26,0.95
CC(Cl)(Cl)Cl,-1.98286,1
CC(Cl)C(C)(C)Cl,-2.69,0.45
CC(Cl)C(C)Cl,-2.51789,0.95
CC(Cl)CCl,-1.60214,1
CC(Cl)Cl,-1.29036,1
CC(N)=O,1.58036,1
CC(N)CC(=O)O,1.03105,0.95
CC(O)C(C)(C)C,-0.621429,1
CC(O)C(F)(F)F,0.3,0.45
CC(O)C(N)C(=O)O,-0.0894737,0.95
CC(O)c1ccccc1,-0.92,0.9
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-2.64842,0.95
CC(Oc1ccccc1Cl)C(=O)O,-2.22,0.45
CC1(C(=O)O)CCC(C(=O)O)C1(C)C,-1.42,0.45
CC1(C)C(=O)N(Cl)C(=O)N1Cl,-2.6,0.45
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.99,0.357143
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.2905,0.642857
CC1(C)C2CCC1(C)C(O)C2,-2.31964,1
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-4.31536,1
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-3.2,1
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,-3.68786,1
CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.48,0.9
CC12CC(O)C3C(CCC4CC(O)CCC43C)C1CCC2=O,-3.59,0.45
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,-3.11,1
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-3.03857,1
CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,-3.85,0.45
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,-3.65179,1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,-4.06143,1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,-3.97861,1
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,-3.43,0.9
CC12CCC(C1)C(C)(C)C2=O,-1.85,1
CC12CCC(CC1)C(C)(C)O2,-1.74429,1
CC12CCC(CC1=O)C2(C)C,-1.975,0.9
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,-5.28029,1
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,-4.12071,1
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.69179,1
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,-4.32389,1
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,-5.40893,1
CC12CCC3C(CCC4CCCCC43C)C1CCC2=O,-6.7,0.45
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,-3.95661,1
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.935,0.9
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,-5.24143,1
CC1=C(C(=O)Nc2ccccc2)CCCO1,-2.55964,1
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.38104,1
CC1=C(C(=O)Nc2ccccc2)SCCO1,-3.14036,1
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,-3.09,1
CC1=CC(=O)CC(C)(C)C1,-1.06036,1
CC1=CC(=O)c2ccccc2C1=O,-3.03071,1
CC1=CCCCC1,-3.26893,1
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,-1.12893,1
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,-3.494,0.5
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,-2.99,0.45
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.66893,1
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,-3.21,0.45
CC1CCC(C(C)C)C(=O)C1,-2.44571,1
CC1CCC(C(C)C)C(O)C1,-2.53179,1
CC1CCC(C)(C)C1,-4.47895,0.95
CC1CCC(C)CC1,-4.46857,1
CC1CCC(O)CC1,-0.881053,0.95
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,-7.32,0.45
CC1CCCC(=O)C1,-1.87211,0.95
CC1CCCC1,-3.30071,1
CC1CCCCC1,-3.82786,1
CC1CCCCC1=O,-0.94,0.45
CC1CCCCC1C,-4.17833,1
CC1CCCCC1NC(=O)Nc1ccccc1,-4.11036,1
CC1CCCO1,0.181429,1
CC1CNC(C)CN1,0.487895,0.95
CC1CNCCN1,0.686316,0.95
CC1CO1,-0.59,0.642857
CC1CO1,1.007,0.357143
CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C21,-2.87,0.45
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.95,0.9
CC=CC=CC(=O)O,-1.70789,0.95
CC=CC=O,0.323571,1
CC=CCC,-2.53895,0.95
CC=CCC#N,-0.96,0.45
CC=CCCCC,-3.81789,0.95
CC=Cc1ccc(OC)cc1,-3.12857,1
CCBr,-1.08857,1
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.26,1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,-3.70789,0.95
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.995,1
CCC(=O)Nc1ccccc1,-1.92,0.45
CCC(=O)OC,-0.143571,1
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.36893,1
CCC(=O)c1ccc(N)cc1,-2.62842,0.95
CCC(=O)c1ccccc1,-1.82842,0.95
CCC(Br)(CC)C(=O)NC(N)=O,-2.67857,1
CCC(C)(C)C,-3.59321,1
CCC(C)(C)CO,-1.07179,1
CCC(C)(C)Cl,-2.51,0.9
CCC(C)(C)O,0.108214,1
CCC(C)(C)c1ccccc1,-4.15,0.95
CCC(C)(O)C(C)(C)C,-1.27,0.45
CCC(C)(O)C(C)C,-0.85,0.95
CCC(C)(O)CC,-0.373571,1
CCC(C)=O,0.509286,1
CCC(C)C(C)(C)O,-0.89,0.45
CCC(C)C(C)O,-0.721053,0.95
CCC(C)CC,-3.68107,1
CCC(C)CO,-0.470714,1
CCC(C)Cl,-1.96214,1
CCC(C)O,0.427857,1
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.48179,1
CCC(C)c1ccccc1,-3.88579,0.95
CCC(CC)C(=O)O,-0.81,0.95
CCC(CC)CO,-1.25464,1
CCC(Cl)CC,-2.63,0.95
CCC(N)C(=O)O,0.31,0.45
CCC(N)Cc1c[nH]c2ccccc12,-2.56842,0.95
CCC(O)(CC)CC,-0.846429,1
CCC(O)C(C)(C)C,-1.15053,0.95
CCC(O)C(C)C,-0.702143,1
CCC(O)CC,-0.2375,1
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,-4.4025,1
CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.20146,1
CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O,-2.64,0.45
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-2.16964,1
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-3.00053,0.95
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.14786,1
CCC1(CC)C(=O)NC(=O)NC1=O,-2.4,0.321429
CCC1(CC)C(=O)NC(=O)NC1=O,-1.39158,0.678571
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.56918,1
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.32743,1
CCC1(c2ccccc2)C(=O)NCNC1=O,-2.64,1
CCC1(c2ccccc2)CCC(=O)NC1=O,-2.33796,1
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,-2.82,0.45
CCC1CCCCC1,-4.25036,1
CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,-2.63,0.45
CCC1NC(=O)NC1=O,-0.06,0.45
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,-3.28857,1
CCC=O,0.630714,1
CCCBr,-1.71964,1
CCCC(=O)CCC,-1.39,1
CCCC(=O)O,-0.19,0.45
CCCC(=O)O,1.055,0.5
CCCC(=O)OC,-1.92,0.321429
CCCC(=O)OC,-0.826842,0.678571
CCCC(=O)OCC,-1.30393,1
CCCC(C(C)=O)C(C)=O,-0.88,0.45
CCCC(C)(C)CO,-1.52,1
CCCC(C)(C)O,-0.493214,1
CCCC(C)(COC(N)=O)COC(N)=O,-1.71296,1
CCCC(C)(O)CC,-0.993929,1
CCCC(C)=O,-0.23,1
CCCC(C)C,-3.74,1
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.455,0.9
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-3.36,0.9
CCCC(C)CO,-1.15321,1
CCCC(C)Cl,-2.63,0.95
CCCC(C)O,-0.292143,1
CCCC(CCC)C(=O)O,-1.85895,0.95
CCCC(Cl)Cl,-2.4,0.95
CCCC(O)C(CC)CO,-1.387,0.5
CCCC(O)C(CC)CO,-0.54,0.45
CCCC(O)CC,-0.801071,1
CCCC(O)CCC,-1.3975,1
CCCC1CCCC1,-4.74,0.9
CCCC1CCCCN1,-1.5,0.45
CCCC1CCCCN1,-0.849,0.5
CCCC=O,-0.00892857,1
CCCCBr,-2.30857,1
CCCCC,-3.215,1
CCCCC(=O)CC(C)=O,-1.56,0.45
CCCCC(=O)CCCC,-2.58786,1
CCCCC(=O)OC,-1.35,0.9
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71,1
CCCCC(=O)OCC,-1.91786,1
CCCCC(C)(C)O,-1.07929,1
CCCCC(C)(O)CC,-1.6,1
CCCCC(C)=O,-0.785,1
CCCCC(C)C(C)O,-1.72,0.45
CCCCC(C)O,-0.883929,1
CCCCC(CC)CN,-1.71158,0.95
CCCCC(CC)CO,-2.16714,1
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96286,1
CCCCC(O)CC,-1.47,0.9
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.64604,1
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-3.73107,1
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-3.81071,1
CCCCC=O,-0.856071,1
CCCCCBr,-3.075,1
CCCCCC,-3.88214,1
CCCCCC(=O)O,-1.05579,0.95
CCCCCC(=O)OC,-1.955,1
CCCCCC(=O)OCC,-2.34071,1
CCCCCC(C)(C)O,-1.72,1
CCCCCC(C)=O,-1.43107,1
CCCCCC(C)O,-1.55036,1
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,-2.47,0.45
CCCCCC=O,-1.28179,1
CCCCCCBr,-3.80929,1
CCCCCCC,-4.50821,1
CCCCCCC(=O)OCC,-2.72929,1
CCCCCCC(C)=O,-2.08714,1
CCCCCCC(C)O,-2.09,0.9
CCCCCCC=O,-1.83737,0.95
CCCCCCCBr,-4.43036,1
CCCCCCCC,-5.23929,1
CCCCCCCC(=O)O,-2.28,0.95
CCCCCCCC(=O)OC,-3.31929,1
CCCCCCCC(=O)OCC,-3.39036,1
CCCCCCCC(C)=O,-2.58143,1
CCCCCCCC=O,-2.36,0.95
CCCCCCCCBr,-5.06107,1
CCCCCCCCC(=O)O,-2.74789,0.95
CCCCCCCCC(=O)OCC,-3.8,1
CCCCCCCCC(C)=O,-3.30643,1
CCCCCCCCC=O,-3.17053,0.95
CCCCCCCCCC(=O)O,-3.44263,0.95
CCCCCCCCCC(=O)OC,-4.64821,1
CCCCCCCCCC(=O)OCC,-4.1,1
CCCCCCCCCCC(=O)O,-3.55158,0.95
CCCCCCCCCCCC(=O)O,-4.62,0.45
CCCCCCCCCCCC(=O)O,-3.561,0.5
CCCCCCCCCCCC(=O)OC,-4.69,0.9
CCCCCCCCCCCCCC(=O)O,-5.32947,0.95
CCCCCCCCCCCCCCC(=O)O,-4.31,0.45
CCCCCCCCCCCCCCCC(=O)O,-6.80842,0.95
CCCCCCCCCCCCCCCCCC(=O)O,-5.68,0.45
CCCCCCCCCCCCCCCCO,-7.17571,1
CCCCCCCCCCCCCCO,-5.9125,1
CCCCCCCCCCCCO,-4.71107,1
CCCCCCCCCCO,-3.63036,1
CCCCCCCCCO,-3.01107,1
CCCCCCCCN,-2.75,0.45
CCCCCCCCO,-2.38714,1
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4,0.95
CCCCCCCCOC(N)=O,-3.3,0.45
CCCCCCCCl,-3.99536,1
CCCCCCCI,-4.81,1
CCCCCCCN,-1.85,0.45
CCCCCCCO,-1.82143,1
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6,0.95
CCCCCCCOC(N)=O,-2.62,0.45
CCCCCCCl,-3.12,0.9
CCCCCCN,-1.00842,0.95
CCCCCCO,-1.23964,1
CCCCCCOC(=O)c1ccc(N)cc1,-3.95,0.45
CCCCCCOC(C)=O,-2.45526,0.95
CCCCCCOC(N)=O,-1.92,0.45
CCCCCCc1ccc(O)cc1O,-2.58964,1
CCCCCCc1ccccc1,-5.22607,1
CCCCCCl,-2.73,0.9
CCCCCNCCOC(=O)c1ccc(N)cc1,-3.27,0.45
CCCCCO,-0.601071,1
